failed_attempts,location_risk,time_risk,breach_risk,device_risk,risk_score,security_level
0.10672980211828052,0.0719240918257395,0.48501371946304117,0.17270443415539477,0.25929799168260814,0.19259140250355838,low
0.3478149940112295,0.44232042679605554,0.8098814744300235,0.1773806245139535,0.3362446679409531,0.4002036298210172,medium
0.7363241698500315,0.08330724795668834,0.8115443176119334,0.21983696511215628,0.3328839899809924,0.4531903397077172,medium
0.5623825729954555,0.032495776730986164,0.8006480701991282,0.05843189108475377,0.32524982527863244,0.3557849897834487,medium
0.0,0.07441929696274877,0.17861345834033268,0.22823255244610124,0.7398557697407065,0.1983007540939259,low
0.5485638322394442,0.07341765262285536,0.16625813020292465,0.22125447119144892,0.29872828920167394,0.2932515373453839,medium
0.8203793639546403,0.10045223003687329,0.47381818878187887,0.27432092026425786,0.292632021631625,0.4360359708086439,medium
0.0,0.4255651641774812,0.808963979705687,0.20234748285486734,0.6473776164231844,0.34403376882580045,medium
0.36194711606225627,0.11825652037760202,0.549321568963574,0.2787121949517146,0.3609469792232299,0.32451816011256074,medium
0.24822290605591618,0.08017214508025619,0.8011354956996555,0.2102138205808115,0.33838547313874734,0.3034722102747488,low
0.40792852533481044,0.08153641454853718,0.1126294792923247,0.24195777453915238,0.31088079019623416,0.2506039358412649,low
0.6722065801480308,0.14576223911506478,0.18912430145584824,0.20491177542461678,0.24484055952420583,0.3368915060993537,medium
0.06801846826022172,0.47212103986770737,0.4385403355765223,0.21748476420496216,0.2735891500399965,0.2651461241350782,low
0.25400239118917944,0.10363619269304183,0.23580148315152938,0.568264977886352,0.28758460616574605,0.2890888648702239,low
0.6057823174630049,0.9663159175498882,0.862611356665205,0.5158118620252524,0.2786424064616005,0.6493483156229506,medium
0.0,0.4859410839026418,0.2438833567186578,0.21396691213713906,0.31216164724347834,0.2233883498022766,low
0.43075859585812604,0.07794317963275665,0.13432238846307057,0.1613566986642212,0.5516930248240519,0.27998986640990176,medium
0.0,0.5047167635563147,0.2558496493209024,0.46883608460940024,0.5851766450210939,0.3208645137844424,medium
0.574231798489226,0.5487069127424411,0.8088529989206156,0.17784835666024562,0.2886502885161003,0.48220608654281255,medium
0.7444375133605928,0.5727701371777594,0.3841734027593007,0.07403010645925459,0.5501279121249634,0.49283649996822027,medium
0.07758903903204807,0.08474556863660784,0.1931372798367866,0.2684712550265842,0.3124421249312808,0.16975698715746296,low
0.41432281207469096,0.004980829881115464,0.1597604392461109,0.22586207411158182,0.2940000555607869,0.23852949864198142,low
0.6100097188833931,0.5918422360139787,0.7257595331286271,0.2326805622642361,0.40106153171332504,0.5169306350469537,medium
0.0,0.46204831016235326,0.7537047488646325,0.2518646741310766,0.62311012493075,0.3493048279279933,medium
0.9012572101812464,0.505587605518263,0.8267277169983422,0.17062899560650652,0.5852156673853907,0.6174119909368877,medium
0.2623886476484451,0.4979516350188051,0.4512007752338321,0.2599954404878477,0.3647555036764382,0.35269945123240465,medium
0.12417119099192159,0.08437899546162839,0.5329277026797618,0.19704507797403178,0.24984453643122492,0.21095200785135654,low
0.01046934641503159,0.5160675068154301,0.1355263702559506,0.5519543904346482,0.2358186750681197,0.2724469401731357,low
0.0,0.06815399612157096,0.22634151277092185,0.157046854390826,0.6123733635272658,0.1708474015472075,low
0.5867307149669327,0.5129164172285411,0.22721484859325206,0.4954889603012784,0.3287825412046734,0.46109989846573257,medium
0.21706543079164753,0.1293007222056878,0.8002062464735338,0.233491468369461,0.333485268431896,0.3077317945883385,low
0.0,0.07902984470037897,0.16122549690042445,0.2174081812402222,0.5110456563886803,0.16012827818148595,low
0.08927587084860313,0.8758472357582628,0.09697252687524316,0.23159031194275673,0.6855372468611609,0.3656467368552455,medium
0.10700289937057367,0.5542219594848722,0.4727297613082302,0.7333742707948315,0.28529813964445483,0.4033243010100156,medium
0.4672316070654148,0.10816430936780147,0.1468249507583219,0.2883994564705762,0.24907196237762338,0.27886677225769174,low
0.3322952531952338,0.00913939263961469,0.6745305257830887,0.1220684816434096,0.34235396485169317,0.2784628244103923,low
0.029769281565466606,0.10027997685280055,0.48986411589891,0.22570111374684584,0.673141897893538,0.24857790465843646,low
0.09094279048214936,0.8487191871056539,0.14774435510987138,0.13809881701373497,0.36118900982164875,0.3009864427082506,low
0.0,0.09000541178279516,0.7797817844136219,0.14005776821976595,0.27962789804285737,0.2049240883689841,low
0.7353293142675452,0.11909813468863172,0.8427981406717694,0.18275388499633996,0.22318692310403318,0.44086695778362833,medium
0.06317109369726898,0.5548524344374524,0.5506541628463314,0.14965714434322505,0.21656219975864618,0.2749356982560628,low
0.7959293957202515,0.11503973178827605,0.4416589621152607,0.2638178418112994,0.20270097666642756,0.41120432425324377,medium
0.04093375135204208,0.07293052401691022,0.4552062686445607,0.1043375370604227,0.29079759160245683,0.15963431665813185,low
0.7542892620827879,0.481919813547735,0.17799355062367003,0.48281539606765284,0.25101848495529294,0.4835856258847584,medium
0.03342954999133992,0.5161200760555269,0.24085967829812016,0.45429820888698674,0.26058743392304895,0.2793295888190801,low
0.0,0.046567002654440505,0.2786895319692162,0.27836533866347074,0.6662482088914391,0.20672712939268056,low
0.8954277439393791,0.0,0.19968174670255073,0.1882111410323069,0.3090914682929461,0.38258653363759965,medium
0.747465147091164,0.5122781560824674,0.8104730266646067,0.8757892450533433,0.26122749250702304,0.6626081022302557,medium
0.0782578417489465,0.18304276753773274,0.5205315089574628,0.20402458212823257,0.7019051254207097,0.2842563176146029,low
0.9914665614288742,0.13110592150391498,0.4869628226737434,0.5154614908312656,0.2894068808270671,0.54320890642082,medium
0.600074028844989,0.08261454096597672,0.5283740832934508,0.171531994598761,0.40543995947331957,0.3709236221814598,medium
0.9259024106469012,0.09514955812161273,0.5837585025409588,0.2269860664558436,0.7768263701356699,0.5462855790110559,medium
0.6015768154594996,0.4604998834538831,0.22558719221152027,0.15547985829495353,0.5919228519062832,0.42629549960528773,medium
0.4708371305731551,0.09305716254014895,0.18844049397970783,0.789653752244827,0.24479579702624057,0.382778765779834,medium
0.0,0.9501541219525442,0.22949504068326015,0.49907467034202396,0.5370212207186633,0.40482319766920216,medium
0.9218159318407733,0.8634047908077441,0.697889590313276,0.09952751733668236,0.2637547616576443,0.6133778939767552,medium
0.34529058792375966,0.10319103604021376,0.19297040002123303,0.1699841324598842,0.5037232769854875,0.2627262616281556,medium
0.03860955833424962,0.8620523226837328,0.14209747492791713,0.5163396763289126,0.7160143185085375,0.4159780363182722,medium
0.729914158660287,0.08093233124278233,0.5035705621219996,0.17234448768520616,0.3697969051464852,0.4006347314739565,medium
0.676913230410428,0.5181709841817924,0.7917405037093688,0.4072276052126618,0.38503236613150504,0.5646696174781504,medium
1.0,0.4815537202049057,0.2696198736367793,0.184120809969204,0.23495988856838917,0.5088218703655972,medium
0.0,0.5906497711643356,0.7388614627145718,0.2870082072735491,0.48037592340136814,0.3584172036049679,medium
0.762051490327513,0.4716698854206309,0.1721519370971948,0.16371917240883457,0.31482844532069376,0.4287403160268302,medium
0.0,0.136864941271312,0.5085419248735077,0.46792414073284555,0.2086517814949178,0.22853687235609532,low
0.0,0.44786590802620685,0.23910192191062626,0.47534643238195545,0.28611564026169917,0.2634251024074813,low
0.5983760578031295,0.08356702695880591,0.2234888181627841,0.12039058800341651,0.3537555293588658,0.3068909924616308,medium
0.6469705315859658,0.4915481685340411,0.8006308504093685,0.20368999621466935,0.508895592277635,0.5295677588285823,medium
0.0,0.5420735585115997,0.5321519920873444,0.23120404807026632,0.3170408948404602,0.2820344543555439,low
0.39942156255200434,0.08784111294958279,0.8208643026265451,0.7247623728950268,0.2779359894050159,0.4471672097392574,medium
0.015616066807769169,0.5778348443266978,0.7789014503405642,0.24234351563318832,0.6911011056860104,0.38922087543829414,medium
0.1614919165962229,0.0669325903678882,0.1925630081871542,0.5575128267620656,0.7706206957831283,0.3178142140004,medium
0.07983704577253388,0.6100851939918823,0.5352316267065069,0.2852026953432341,0.6831218156201677,0.3857617079477846,medium
0.37563778095397954,0.5033346091210604,0.8024681829588878,0.16029929600311357,0.30485219002375175,0.4115161712584246,medium
0.2698683474735215,0.12323539070282012,0.24530729516005467,0.7389005441866672,0.3049389134273999,0.3359246225080721,medium
0.3878957016348419,0.07843998710355429,0.15937876803281134,0.7700644180092001,0.7034685022779019,0.41549668205961043,medium
0.4211012718189483,0.05619814398770437,0.4521689390838768,0.23000709938469582,0.2563069679847533,0.28984281628045905,medium
0.378314867286757,0.4022760032067802,0.22603737031968082,0.14829297161045246,0.30420077022740205,0.30314397623153605,medium
0.36299466646816225,0.0696748617215315,0.24410903769453118,0.16071015131914446,0.26923922334163014,0.23197764170400806,low
0.20571224450113648,0.0,0.7907378940038441,0.5324592480826905,0.32904291284515963,0.3361726439942296,medium
0.14165070231371757,0.02999556506690823,0.48574737542025204,0.20113655491961047,0.30960041654177556,0.20802380348572316,low
0.2140030717276368,0.5210098652833608,0.811463064057026,0.5093465049181319,0.28983633218800725,0.4354671049953446,medium
0.03247128994313084,0.028879790680582593,0.28326473068076186,0.48482315292068756,0.37587490465048656,0.21135292100288053,low
0.8200993479474563,0.0734196435518314,0.5419367109505036,0.21026283619436104,0.2879374898171339,0.427247430448621,medium
0.8861073242949477,0.5711947791136976,0.4489245023376601,0.27970976997075725,0.2810742674031737,0.5455129225665003,medium
0.4884758703588466,0.49221259482931906,0.39624565528601186,0.24195540484733663,0.3428657696806246,0.4042430747879806,medium
0.8140503492489066,0.46783347661076224,0.1747970768798276,0.48442346827190697,0.5259420842268059,0.5397773679172009,medium
0.0,0.10490963462957294,0.13016944366261965,0.16063346007167656,0.5633924859089379,0.15714290837598355,low
1.0,0.49369228213199834,0.44482575061311025,0.21291940389111966,0.2711694446644993,0.548721616496265,medium
0.06192943036370229,0.5127256387126018,0.12394686624575706,0.14264816090522517,0.5995327540815002,0.2581755320817647,low
0.3832203862234325,0.09725225417961329,0.8089897635217376,0.19715850068179255,0.21907709159273195,0.3280582951064813,medium
0.042389989216251915,0.07847012195819524,0.20426717220081791,0.1815518986545502,0.5978038022031666,0.18503204704802234,low
0.17276516280309706,0.04115240670303258,0.2546805945376376,0.17802443135699306,0.2891455662964432,0.17723884057804637,low
0.0686631075251966,0.15051427211426938,0.17411622943320612,0.28656662740732086,0.3663022223446326,0.18907787992855282,low
0.5960828953274956,0.5249603690437195,0.1756796437930666,0.25580221376632756,0.289967829824592,0.4048245062029069,medium
0.7398648526254922,0.49098435024177023,0.10032654024555077,0.20934328158091792,0.334725884165505,0.4272828458138436,medium
0.0,0.05769611765364228,0.1737383900907677,0.22564513203883318,0.3381125632235319,0.13344589293564005,low
0.0,0.44701143303189633,0.07807256100179201,0.20062625723400324,0.21109233488997878,0.17290227243694556,low
1.0,0.07303082328706541,0.24845118387507115,0.1806582168655224,0.37172688827367256,0.4437645188528291,medium
0.16889076741014275,0.9296462041024205,0.2845847913475785,0.17463851425280424,0.6248033478852981,0.40793239477901927,medium
0.17587366790194026,0.16922326862374848,0.8242659606632539,0.1845233156493043,0.5638577839382185,0.3317299789154135,medium
0.13326761017316668,0.9023089854274945,0.19237394726657348,0.5059462047038361,0.24854252348551695,0.38776879169102973,medium
0.015522484965944924,0.05424006484726476,0.44897289052191414,0.1686945086756959,0.31034447537125687,0.16314126507835125,low
0.054674859244718,0.1453802053050046,0.22154774659771773,0.2979164709877431,0.31013178395437424,0.18481372261477874,low
0.9436347762585349,0.027098654022979216,0.49420798555568074,0.7192893913019239,0.34945109059990553,0.558916903365879,medium
0.8248993778888946,0.36694905320610827,0.24065835353320056,0.15539565030634844,0.2046644814099686,0.4187371793106351,medium
0.010146894375101441,0.4547464086079431,0.7274837613353805,0.16892835996555183,0.21559814372106367,0.269241307785696,medium
0.8148641936296122,0.41830204745301236,0.28976236009536194,0.25481852305671276,0.2633526233140339,0.4620506197022381,medium
0.11351589218540888,0.0,0.8317136035753733,0.8117596725055762,0.33024778278430306,0.3707009101106894,medium
0.2752461339218969,0.5977262122163046,0.25598126910253316,0.16263489986870167,0.32313671277044087,0.3215137598745164,low
0.0,0.5253190190518003,0.7700007731976534,0.7388788113069932,0.5851833047839959,0.45611717776900607,medium
0.25102949016604736,0.025978799820082762,0.20510052627623185,0.19054453604260585,0.7655528563769773,0.2642115216203333,low
0.0,0.038524173180099666,0.5147360692567937,0.19377135798769046,0.1841137121512177,0.15128657344475974,low
0.7765404235331017,0.21509978415368558,0.43819115116647533,0.24956863527511605,0.6121931961187641,0.4834534630384767,medium
0.1027474183687966,0.1116404402193486,0.8101341914374869,0.22461072565118195,0.24812843608292168,0.2568138528128064,low
0.0,0.15198915145686287,0.8110926465969206,0.20645640942564358,0.33550958021294747,0.2436794461979815,low
0.20208254634615885,0.09714138641077229,0.5993412571766452,0.2992382889419651,0.26271627701661804,0.26920932910338463,low
0.06545222125859451,0.033064410892179805,0.21153300433914615,0.5305445677894174,0.3239313993492671,0.2126771226671598,low
0.011026276743186347,0.08030914352854156,0.19818826529706648,0.2649013714169935,0.3392323816016504,0.15296308304687045,low
0.9429165723878971,0.09617441855081155,0.4613305126343715,0.13084403073125822,0.3732209165702953,0.45346137595348307,medium
0.41878501825440695,0.054582796163357976,0.7590635139843293,0.17792611261859445,0.2858872455159861,0.3288799011577599,medium
0.7984152260738258,0.4191747518916942,0.24403706884263143,0.4499564740634855,0.34991061321739053,0.5024429653221869,medium
0.0,0.13277708479707104,0.18884786125326086,0.14875988739466467,0.3414851529164845,0.13585734656380896,low
0.0,0.0268448914248645,0.827928609814781,0.1811774028206316,0.28717239542533257,0.20886960963511625,low
0.3001258444121798,0.4021230675663907,0.2165711153762628,0.21325325016818175,0.3261759544870311,0.29452507735006256,low
0.0,0.5075517226165982,0.4943987329591167,0.13646262936274206,0.5863145139869772,0.29090985743778214,medium
0.036392534443409195,0.4303327852381788,0.15104938894662023,0.1993398823694289,0.2241575580152233,0.19313333589882084,low
0.08142610060151832,0.16826956670277365,0.12654443064665366,0.33850650701388696,0.3017518831912301,0.1900274919994702,low
0.5712346008077871,0.15870605989179923,0.7456988432463681,0.23246981869678637,0.30768524743055203,0.40761316956159127,medium
0.0,0.15039132291258525,0.22068923865146428,0.21028636586785054,0.26524457695994047,0.14502561009779788,low
1.0,0.19415664277546002,0.19603351858248896,0.5480219507684251,0.3015234641293478,0.5230692661155525,medium
0.18390997622072153,0.06254656899830185,0.5453070247649292,0.2533540052330051,0.5395087665760545,0.2810754764136254,low
0.0,0.9428378941522706,0.09875752672631866,0.12759445371293773,0.23264053788825206,0.2637961792652273,low
0.0,0.09987550606127706,0.18092764136439698,0.1389305478616501,0.621528028199459,0.16812956121916384,low
0.43319727539605457,0.12760862038857143,0.17170314185323954,0.1968545791195767,0.22254948991127793,0.2539897172851236,low
0.0,0.48840923041378315,0.5722528971425915,0.33257660841946324,0.33729314072311617,0.30062907344650547,low
0.8514520500928765,0.10972581119565372,0.5042107786458115,0.1596003086535216,0.684841633930985,0.4876587008842175,medium
0.0,0.0,0.19581471487206317,0.1787333023369943,0.28173180714730073,0.10737863877030344,low
0.0,0.09803094932391655,0.13074775551349582,0.1753459323308238,0.23326642317209745,0.10927750313378706,low
0.0,0.11136334615040311,0.4252571114481725,0.5449923718743083,0.36217761498815665,0.24938635257039166,low
0.4159690546631667,0.5476440330674431,0.19441154013809273,0.18420278118021735,0.5994134108541292,0.3902338218973154,medium
0.2795696463564395,0.09303246017128457,0.16994157705530896,0.09489993128442975,0.28310654496593685,0.1894145905012616,low
0.6050913500583079,0.42956096575812164,0.34595157152624,0.1807662525049513,0.3364674380997679,0.40595570011400817,medium
0.01835075946232162,0.08322989553117201,0.18233712505877264,0.306708288282355,0.24215273536647733,0.14716634366518938,low
0.025806780794422404,0.10520245734844112,0.4617678132482991,0.2397227303277929,0.23725503373056378,0.18158049882040297,low
0.7330605000897685,0.47953964577289876,0.7520878923926344,0.17287749075471298,0.3208399600837487,0.5113407552039103,medium
0.1685954199722684,0.5252679338153969,0.5256041434742716,0.5528486404747596,0.7067338693672985,0.45105264277594737,medium
0.7930422556897101,0.490600030435821,0.6477573762789175,0.1390220428872097,0.2521993205553307,0.4988305958966564,medium
0.4255318951809912,0.08024067270195898,0.5406122921281684,0.2911860231815555,0.6255575130288796,0.37687037850455746,medium
0.04094171701077575,0.14047482991047708,0.2282723952415083,0.18872586194933888,0.24441318996788144,0.14902549125660436,low
0.4091706247898051,0.08464970596099615,0.5428731451022123,0.8460401468145433,0.25803977875112094,0.4290260965700494,medium
0.5381103055553464,0.4594247978902798,0.1352667931007586,0.8123964856376,0.2203697150090071,0.46914282458864476,medium
0.059029441246586004,0.477637093704009,0.19772789541199637,0.23787907119626112,0.3354223470114545,0.24078460171754745,low
0.06044987085851655,0.16254050017513078,0.1926750206010963,0.1817791989284903,0.5694245764456747,0.20131384063529484,low
0.32965415632135464,0.18077505162860005,0.31959227029516457,0.5305987283427518,0.2538189780991793,0.32718269014982837,medium
0.2387716375754911,0.09568612924217285,0.20947609412191298,0.18903069397942437,0.7665691614118999,0.2749816442470387,low
0.9602374643045914,0.017447616118516876,0.29961486388720243,0.233065118179842,0.716569437172501,0.4906014313100047,medium
0.23743868049203695,0.13596460262581936,0.49628152172288426,0.166651957493724,0.5411881852356035,0.2873753722152929,low
0.7774446916283719,0.14421845999023722,0.4154051676861421,0.1892155374415359,0.2937681486766108,0.4062962044292791,medium
0.3724609837500884,0.3661474678279392,0.19480794552865244,0.2136148804218452,0.24692767006758665,0.2939511071144193,medium
0.7694618812338111,0.08343719964984585,0.18132682737592135,0.2635611071945314,0.6528891028807723,0.42537061527752285,medium
0.3938479690880428,0.05819620307148401,0.4586809268062995,0.27921652043208084,0.34489263418290617,0.30617296957550666,medium
0.1866263718234576,0.14855654774560312,0.17149243187721558,0.48909210874336984,0.35027759815601833,0.26178314734981695,low
0.20889963946296733,0.5059443853091319,0.5458558317812537,0.24432483287605294,0.29870872875640586,0.33940841955657614,medium
0.7902457418850232,0.12021922393428999,0.7721218376132082,0.4451106127239418,0.585499985080736,0.5537829633012449,medium
0.18863439133220886,0.938233208058237,0.49574543444945424,0.5057927240491266,0.3628328342767603,0.47418224413006754,medium
0.05007745080092474,0.4781103365995373,0.1877480819967458,0.5479566601920698,0.7111795426500576,0.3550757782956193,medium
0.0,0.1461927287922087,0.5111143895662807,0.6964502878469885,0.2596165416539764,0.284138243010878,medium
0.0,0.10150519741107382,0.5140749204930224,0.6541516405378442,0.7130245396278584,0.3351962866079158,medium
0.0,0.11729221105740198,0.8174957248783256,0.2798956829714958,0.7150382928097927,0.3093176814589973,low
0.1794460985091495,0.06338831634064652,0.7533011134933626,0.19500059640466616,0.2617665453928633,0.2577717609347413,low
0.450785337503191,0.0,0.7979372573244996,0.44071829473982294,0.5853355792057778,0.4308701856784635,medium
0.43747699513167504,0.15304067041989394,0.8584703937102771,0.18143891842073062,0.31708611329344566,0.3744724923581858,medium
